"name","begin","length","end","refseq","reverse complement","BLAST result","BLAST score","type","type support","VP1 type","VP1 type support","VP1 subgenogroup","VP1 subgenogroup support"
"MN245986","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.560745","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245987","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.51571","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245988","29","7332","7380","NC_001430","false","Picornaviridae Enterovirus D","92.47341","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245989","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.39279","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245991","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.529366","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245994","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.43376","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245996","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.461075","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN245998","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.47473","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246001","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.36547","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246002","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.48839","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246003","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.33816","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246005","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.461075","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246006","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.54302","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246007","41","7320","7380","NC_001430","false","Picornaviridae Enterovirus D","92.43376","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246017","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.529366","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246018","38","7323","7380","NC_001430","false","Picornaviridae Enterovirus D","92.529366","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246020","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.51571","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246021","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.461075","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246023","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.529366","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246024","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.529366","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246026","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.50205","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN246039","37","7324","7380","NC_001430","false","Picornaviridae Enterovirus D","92.51571","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259107","34","7314","7367","NC_001430","false","Picornaviridae Enterovirus D","92.7136","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259108","33","7317","7369","NC_001430","false","Picornaviridae Enterovirus D","92.74392","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259111","35","7315","7369","NC_001430","false","Picornaviridae Enterovirus D","92.76532","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259112","35","7320","7374","NC_001430","false","Picornaviridae Enterovirus D","92.62396","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259113","34","7321","7374","NC_001430","false","Picornaviridae Enterovirus D","92.611305","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259114","34","7321","7374","NC_001430","false","Picornaviridae Enterovirus D","92.84348","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259115","34","7321","7374","NC_001430","false","Picornaviridae Enterovirus D","92.570335","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259117","35","7321","7375","NC_001430","false","Picornaviridae Enterovirus D","92.74789","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259118","36","7319","7374","NC_001430","false","Picornaviridae Enterovirus D","92.60626","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259119","31","7321","7371","NC_001430","false","Picornaviridae Enterovirus D","92.76154","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN259120","36","7319","7374","NC_001430","false","Picornaviridae Enterovirus D","92.741936","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN365195","28","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","92.737206","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN365196","27","7329","7375","NC_001430","false","Picornaviridae Enterovirus D","92.73819","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN389730","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.379005","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN389731","29","7332","7379","NC_001430","false","Picornaviridae Enterovirus D","92.3507","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN389734","29","7332","7380","NC_001430","false","Picornaviridae Enterovirus D","92.45978","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN389735","29","7332","7380","NC_001430","false","Picornaviridae Enterovirus D","92.446144","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MN726801","17","7346","7379","NC_001430","false","Picornaviridae Enterovirus D","91.4966","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MN935870","97","7179","7294","NC_001430","false","Picornaviridae Enterovirus D","92.41283","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT081368","29","7332","7380","NC_001430","false","Picornaviridae Enterovirus D","92.5825","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789734","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.855194","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789735","29","7332","7380","NC_001430","false","Picornaviridae Enterovirus D","92.75974","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789737","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.855194","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789739","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.609764","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789743","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.45978","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789744","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.6234","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789747","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.18708","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT789749","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.62133","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MT789752","16","7302","7334","NC_001430","false","Picornaviridae Enterovirus D","91.71913","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MT789754","16","7230","7261","NC_001430","false","Picornaviridae Enterovirus D","91.53995","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MT789755","16","7230","7261","NC_001430","false","Picornaviridae Enterovirus D","91.678185","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MT791927","29","7332","7380","NC_001430","false","Picornaviridae Enterovirus D","92.92337","EV-D68","100.0","EV-D68","100.0","B2","100.0"
"MT791929","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.80065","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT791930","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.84156","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT791933","28","7333","7380","NC_001430","false","Picornaviridae Enterovirus D","92.65067","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MT791934","16","7348","7380","NC_001430","false","Picornaviridae Enterovirus D","91.73014","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MW567157","17","7347","7380","NC_001430","false","Picornaviridae Enterovirus D","92.10992","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MW567158","17","7347","7380","NC_001430","false","Picornaviridae Enterovirus D","91.98749","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MW567160","17","7347","7380","NC_001430","false","Picornaviridae Enterovirus D","92.10992","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"MW664343","64","7253","7336","NC_001430","false","Picornaviridae Enterovirus D","92.624756","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MW664344","64","7253","7336","NC_001430","false","Picornaviridae Enterovirus D","92.65233","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MW664345","64","7253","7336","NC_001430","false","Picornaviridae Enterovirus D","92.6799","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MW664346","64","7253","7336","NC_001430","false","Picornaviridae Enterovirus D","92.5834","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MW697453","35","7309","7362","NC_001430","false","Picornaviridae Enterovirus D","92.569786","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MZ824222","25","7335","7378","NC_001430","false","Picornaviridae Enterovirus D","92.405235","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"MZ824224","29","7331","7379","NC_001430","false","Picornaviridae Enterovirus D","92.32028","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085434","726","6570","7311","NC_001430","false","Picornaviridae Enterovirus D","91.58679","EV-D68","100.0","EV-D68","100.0","A2","100.0"
"OK085435","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.27958","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085436","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.09685","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085437","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.15776","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085438","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.310036","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085439","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.15776","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085440","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","91.89889","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085441","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.18822","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085443","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.233894","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085445","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.218666","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085448","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.218666","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085449","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.15776","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085450","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.203445","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085451","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.18822","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085452","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.15776","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085453","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.15776","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085454","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.127304","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085455","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.09685","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085457","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.08162","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085459","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.142525","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085462","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.112076","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085463","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.310036","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OK085464","726","6567","7311","NC_001430","false","Picornaviridae Enterovirus D","92.37095","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267493","30","7417","7465","NC_001430","false","Picornaviridae Enterovirus D","92.07691","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267495","29","7365","7416","NC_001430","false","Picornaviridae Enterovirus D","91.695076","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267496","29","7228","7278","NC_001430","false","Picornaviridae Enterovirus D","91.71737","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267498","29","7358","7408","NC_001430","false","Picornaviridae Enterovirus D","91.885994","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267499","29","7366","7417","NC_001430","false","Picornaviridae Enterovirus D","91.98145","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267500","30","7384","7432","NC_001430","false","Picornaviridae Enterovirus D","92.07691","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267501","30","7379","7427","NC_001430","false","Picornaviridae Enterovirus D","92.02236","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267502","30","7371","7419","NC_001430","false","Picornaviridae Enterovirus D","92.090546","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267503","30","7417","7465","NC_001430","false","Picornaviridae Enterovirus D","92.06328","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267504","30","7426","7474","NC_001430","false","Picornaviridae Enterovirus D","92.04964","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267505","30","7371","7419","NC_001430","false","Picornaviridae Enterovirus D","91.91327","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267506","30","7398","7446","NC_001430","false","Picornaviridae Enterovirus D","92.02236","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267507","30","7389","7437","NC_001430","false","Picornaviridae Enterovirus D","92.07691","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267509","30","7410","7458","NC_001430","false","Picornaviridae Enterovirus D","92.13146","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267510","30","7370","7418","NC_001430","false","Picornaviridae Enterovirus D","92.036","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267511","29","7366","7417","NC_001430","false","Picornaviridae Enterovirus D","91.73599","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267512","30","7349","7397","NC_001430","false","Picornaviridae Enterovirus D","92.11782","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267514","30","7392","7440","NC_001430","false","Picornaviridae Enterovirus D","92.02236","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267515","29","7403","7454","NC_001430","false","Picornaviridae Enterovirus D","91.81781","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267516","29","7400","7451","NC_001430","false","Picornaviridae Enterovirus D","91.790535","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267518","30","7414","7462","NC_001430","false","Picornaviridae Enterovirus D","92.036","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267519","30","7317","7365","NC_001430","false","Picornaviridae Enterovirus D","92.08908","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267520","29","7228","7278","NC_001430","false","Picornaviridae Enterovirus D","91.75885","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267521","29","7362","7413","NC_001430","false","Picornaviridae Enterovirus D","91.68144","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267522","29","7430","7481","NC_001430","false","Picornaviridae Enterovirus D","91.7769","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP267523","30","7334","7382","NC_001430","false","Picornaviridae Enterovirus D","91.95418","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295397","32","7316","7366","NC_001430","false","Picornaviridae Enterovirus D","92.03335","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295399","193","7108","7319","NC_001430","false","Picornaviridae Enterovirus D","92.0664","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295400","193","7107","7318","NC_001430","false","Picornaviridae Enterovirus D","91.980865","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295402","193","7106","7317","NC_001430","false","Picornaviridae Enterovirus D","91.993805","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295403","193","7108","7319","NC_001430","false","Picornaviridae Enterovirus D","92.150795","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295404","193","7108","7319","NC_001430","false","Picornaviridae Enterovirus D","92.17893","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP295405","193","7108","7319","NC_001430","false","Picornaviridae Enterovirus D","91.54593","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321140","32","7326","7376","NC_001430","false","Picornaviridae Enterovirus D","91.911064","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321141","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.86792","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321142","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.88157","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321144","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.9225","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321145","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","91.89742","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321148","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.94979","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321149","193","7163","7374","NC_001430","false","Picornaviridae Enterovirus D","91.34804","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321150","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.86792","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321151","28","7328","7374","NC_001430","false","Picornaviridae Enterovirus D","91.26876","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321152","193","7162","7373","NC_001430","false","Picornaviridae Enterovirus D","91.45728","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321153","30","7328","7376","NC_001430","false","Picornaviridae Enterovirus D","91.84286","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP321154","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.93614","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP389245","49","7312","7379","NC_001430","false","Picornaviridae Enterovirus D","91.85125","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572036","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.96672","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572037","64","7296","7378","NC_001430","false","Picornaviridae Enterovirus D","91.930405","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572038","29","7330","7377","NC_001430","false","Picornaviridae Enterovirus D","91.845085","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572039","29","7330","7377","NC_001430","false","Picornaviridae Enterovirus D","92.00873","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572040","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.88489","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572041","32","7326","7376","NC_001430","false","Picornaviridae Enterovirus D","91.816696","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572042","64","7296","7378","NC_001430","false","Picornaviridae Enterovirus D","91.8756","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572043","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","91.81558","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572045","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","91.96563","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572047","29","7330","7377","NC_001430","false","Picornaviridae Enterovirus D","91.96781","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572048","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.95528","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572049","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.89852","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572051","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.85983","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572052","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.94164","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572055","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.8871","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572056","29","7327","7374","NC_001430","false","Picornaviridae Enterovirus D","91.93724","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572057","63","7295","7376","NC_001430","false","Picornaviridae Enterovirus D","91.96931","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572058","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.77802","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572059","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","91.8565","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572061","29","7332","7379","NC_001430","false","Picornaviridae Enterovirus D","91.92801","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572062","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.914375","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572063","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","92.02019","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572064","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","91.924706","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572065","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.98255","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572067","29","7332","7379","NC_001430","false","Picornaviridae Enterovirus D","91.72348","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572068","29","7328","7375","NC_001430","false","Picornaviridae Enterovirus D","91.80193","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572069","29","7328","7376","NC_001430","false","Picornaviridae Enterovirus D","92.23738","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572071","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.900734","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572073","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.89852","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572077","29","7329","7377","NC_001430","false","Picornaviridae Enterovirus D","91.54276","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572078","29","7330","7377","NC_001430","false","Picornaviridae Enterovirus D","91.790535","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572081","29","7330","7378","NC_001430","false","Picornaviridae Enterovirus D","91.91217","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572082","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.87125","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572083","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.78942","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572084","30","7328","7376","NC_001430","false","Picornaviridae Enterovirus D","91.66553","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572087","29","7326","7373","NC_001430","false","Picornaviridae Enterovirus D","91.89521","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572088","29","7329","7376","NC_001430","false","Picornaviridae Enterovirus D","91.85761","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572089","30","7327","7375","NC_001430","false","Picornaviridae Enterovirus D","91.89632","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572090","29","7331","7378","NC_001430","false","Picornaviridae Enterovirus D","91.96891","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP572092","60","7296","7375","NC_001430","false","Picornaviridae Enterovirus D","91.34414","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OP779778","36","7313","7367","NC_001430","false","Picornaviridae Enterovirus D","91.935486","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126959","106","7246","7374","NC_001430","false","Picornaviridae Enterovirus D","92.02648","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126960","105","7224","7351","NC_001430","false","Picornaviridae Enterovirus D","91.80736","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126962","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.986206","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126963","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.93103","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126964","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.84828","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126965","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","92.04138","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126967","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.944824","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126968","82","7248","7348","NC_001430","false","Picornaviridae Enterovirus D","91.944824","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126970","64","7279","7361","NC_001430","false","Picornaviridae Enterovirus D","91.95166","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126972","64","7279","7361","NC_001430","false","Picornaviridae Enterovirus D","91.91045","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126973","279","6072","6369","NC_001430","false","Picornaviridae Enterovirus D","91.91504","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126974","107","7252","7377","NC_001430","false","Picornaviridae Enterovirus D","92.12631","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126975","107","7252","7377","NC_001430","false","Picornaviridae Enterovirus D","92.15389","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126978","107","7252","7377","NC_001430","false","Picornaviridae Enterovirus D","92.029785","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126980","107","7252","7377","NC_001430","false","Picornaviridae Enterovirus D","92.01599","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126981","82","7249","7349","NC_001430","false","Picornaviridae Enterovirus D","91.91836","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126982","91","7222","7331","NC_001430","false","Picornaviridae Enterovirus D","91.95227","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126983","107","7252","7377","NC_001430","false","Picornaviridae Enterovirus D","92.084946","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126984","54","7290","7362","NC_001430","false","Picornaviridae Enterovirus D","91.9045","EV-D68","100.0","EV-D68","100.0","B3","100.0"
"OQ126985","107","7252","7377","NC_001430","false","Picornaviridae Enterovirus D","92.22283","EV-D68","100.0","EV-D68","100.0","B3","100.0"
